player_id,first_name,second_name,name,position,team,price,status,news,chance_of_playing_next_round,selected_by_percent,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,expected_goals,expected_assists,influence,creativity,threat,ict_index,bps,bonus,transfers_in,transfers_out,transfers_in_event,transfers_out_event,minutes_gw1,goals_gw1,assists_gw1,clean_sheets_gw1,bonus_gw1,bps_gw1,total_points_gw1,started_gw1,played_gw1,availability,availability_multiplier,xmins,start_probability,rotation_risk,reliable_starter
316,Emersonn,Correia da Silva,Emersonn,FWD,Ipswich Town,5.5,a,,,1.6,9.0,9.0,9,65,1,0,0,0.82,0.06,45.6,26.3,40.0,11.2,41,3,66104,12988,66104,12988,65.0,1.0,0.0,0.0,3.0,41.0,9.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
317,George,Hirst,Hirst,FWD,Ipswich Town,5.0,u,Has joined Stoke City permanently,0.0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7516,0,7516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
318,Jaden,Philogene,Philogene,MID,Ipswich Town,5.5,i,Ankle injury - Unknown return date,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,104,2951,104,2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
319,Sam,Szmodics,Szmodics,MID,Ipswich Town,5.0,u,Has joined Derby County on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,370,0,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
320,Chuba,Akpom,Akpom,FWD,Ipswich Town,5.0,a,,,0.5,1.0,1.0,1,24,0,0,0,0.0,0.0,1.4,0.0,2.0,0.3,3,0,3954,5052,3954,5052,24.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
321,Sindre,Walle Egeli,Walle Egeli,FWD,Ipswich Town,4.5,a,,,2.4,1.0,1.0,1,10,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,31597,18732,31597,18732,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
322,Ali,Al-Hamadi,Al-Hamadi,FWD,Ipswich Town,5.0,u,Has joined Sheffield Wednesday on loan for the rest of the season,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,755,2093,755,2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
323,Kasey,McAteer,McAteer,MID,Ipswich Town,4.5,a,,,1.4,1.0,1.0,1,24,0,0,0,0.0,0.0,1.2,1.3,0.0,0.3,4,0,4787,9507,4787,9507,24.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
324,Anis,Mehmeti,Mehmeti,MID,Ipswich Town,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43,548,43,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
554,Kayne,van Oevelen,Van Oevelen,GKP,Ipswich Town,4.5,u,Has joined Valencia on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54,507,54,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
562,Daizen,Maeda,Maeda,MID,Ipswich Town,5.5,a,,,0.4,2.0,2.0,2,79,0,0,0,0.61,0.0,12.6,1.4,7.0,2.1,7,0,660,3103,660,3103,79.0,0.0,0.0,0.0,0.0,7.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
564,Kjell,Scherpen,Scherpen,GKP,Ipswich Town,4.5,a,,,0.6,2.0,2.0,2,90,0,0,0,0.0,0.0,14.4,0.0,0.0,1.4,12,0,1133,2583,1133,2583,90.0,0.0,0.0,0.0,0.0,12.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
571,Florentino Ibrain,Morris Luís,Florentino,MID,Ipswich Town,5.0,d,Calf injury - 75% chance of playing,75.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,196,1592,196,1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,MINOR_RISK,0.75,7.5,0.08333333333333333,VERY_HIGH,0
591,Julio,Enciso,Enciso,MID,Ipswich Town,5.5,a,,100.0,0.4,5.0,5.0,5,70,0,1,0,0.23,0.31,21.6,14.0,18.0,5.4,24,0,13600,3586,13600,3586,70.0,0.0,1.0,0.0,0.0,24.0,5.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
592,Abdoul,Ouattara,Ouattara,DEF,Ipswich Town,4.0,a,,,1.0,1.0,1.0,1,10,0,0,0,0.0,0.0,5.2,10.0,0.0,1.5,4,0,2497,4704,2497,4704,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
602,Cameron,Humphreys,Humphreys,MID,Ipswich Town,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1126,294,1126,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
260,Harry,Wilson,Wilson,MID,Leeds,6.5,a,,,5.8,3.0,3.0,3,65,0,0,1,0.0,0.02,6.2,15.3,4.0,2.6,8,0,12500,44251,12500,44251,65.0,0.0,0.0,1.0,0.0,8.0,3.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
326,Lucas Estella,Perri,Perri,GKP,Leeds,4.5,a,,,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,287,4120,287,4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
327,Jaka,Bijol,Bijol,DEF,Leeds,5.0,a,,,0.9,10.0,10.0,10,90,0,0,1,0.11,0.0,23.6,0.4,15.0,3.9,28,2,35768,6290,35768,6290,90.0,0.0,0.0,1.0,2.0,28.0,10.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
329,Joe,Rodon,Rodon,DEF,Leeds,4.5,a,,,3.6,6.0,6.0,6,90,0,0,1,0.03,0.06,14.4,14.4,5.0,3.4,21,0,15799,9400,15799,9400,90.0,0.0,0.0,1.0,0.0,21.0,6.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
330,Jayden,Bogle,Bogle,DEF,Leeds,4.5,a,,,0.6,6.0,6.0,6,90,0,0,1,0.0,0.0,7.0,1.1,0.0,0.8,24,0,5055,2310,5055,2310,90.0,0.0,0.0,1.0,0.0,24.0,6.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
331,Gabriel,Gudmundsson,Gudmundsson,DEF,Leeds,4.5,i,Hamstring injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55,875,55,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
332,James,Justin,Justin,DEF,Leeds,4.5,a,,,1.1,10.0,10.0,10,90,0,0,1,0.0,0.01,24.6,2.3,2.0,2.9,28,2,32322,6913,32322,6913,90.0,0.0,0.0,1.0,2.0,28.0,10.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
333,Sebastiaan,Bornauw,Bornauw,DEF,Leeds,4.5,u,Has joined Hamburg SV on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,147,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
334,Tarik,Muharemović,Muharemović,DEF,Leeds,5.0,a,,,3.4,6.0,6.0,6,90,0,0,1,0.09,0.0,15.6,0.6,17.0,3.3,25,0,18042,8945,18042,8945,90.0,0.0,0.0,1.0,0.0,25.0,6.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
335,Anton,Stach,Stach,MID,Leeds,6.0,a,,,2.2,13.0,13.0,13,90,1,0,1,0.1,0.05,47.8,2.3,16.0,6.6,37,3,59144,10520,59144,10520,90.0,1.0,0.0,1.0,3.0,37.0,13.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
336,Noah,Okafor,Okafor,MID,Leeds,6.0,a,,,0.4,1.0,1.0,1,24,0,0,0,0.0,0.16,10.0,14.0,4.0,2.8,10,0,1114,6933,1114,6933,24.0,0.0,0.0,0.0,0.0,10.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
337,Brenden,Aaronson,Aaronson,MID,Leeds,5.5,a,,,0.9,3.0,3.0,3,81,0,0,1,0.01,0.01,8.0,1.1,7.0,1.6,16,0,2052,6448,2052,6448,81.0,0.0,0.0,1.0,0.0,16.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
338,Ethan,Ampadu,Ampadu,MID,Leeds,5.5,a,,,1.4,5.0,5.0,5,90,0,0,1,0.0,0.04,18.6,23.3,0.0,4.2,18,0,3535,7608,3535,7608,90.0,0.0,0.0,1.0,0.0,18.0,5.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
339,Sean,Longstaff,Longstaff,MID,Leeds,5.0,a,,,0.1,1.0,1.0,1,8,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,3,0,489,1343,489,1343,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
341,Wilfried,Gnonto,Gnonto,MID,Leeds,5.0,i,Hamstring injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,633,14,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
342,Jack,Harrison,Harrison,MID,Leeds,5.0,u,Has joined New England Revolution permanently,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
343,Daniel,James,James,MID,Leeds,5.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,662,1441,662,1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
344,Ilia,Gruev,Gruev,MID,Leeds,5.0,i,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,117,7,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
345,Tanaka,Ao,Tanaka,MID,Leeds,5.0,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,776,3518,776,3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
346,Dominic,Calvert-Lewin,Calvert-Lewin,FWD,Leeds,6.0,a,,,28.9,1.0,1.0,1,90,0,0,1,0.13,0.0,0.0,0.8,11.0,0.7,-2,0,65793,141040,65793,141040,90.0,0.0,0.0,1.0,0.0,-2.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
347,Lukas,Nmecha,Nmecha,FWD,Leeds,5.5,a,,,0.5,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1585,7574,1585,7574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
348,Joël,Piroe,Piroe,FWD,Leeds,5.0,u,Has joined West Ham United on loan for the rest of the season,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4835,0,4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
349,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,FWD,Leeds,4.5,i,Knee injury - Unknown return date,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,263,899,263,899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
385,James,Trafford,Trafford,GKP,Leeds,5.0,a,,,4.2,9.0,9.0,9,90,0,0,1,0.0,0.0,19.4,0.0,0.0,1.9,28,2,52673,11574,52673,11574,90.0,0.0,0.0,1.0,2.0,28.0,9.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
598,Nico,Elvedi,Elvedi,DEF,Leeds,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,299,217,299,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
603,Jayden,Lienou,Lienou,DEF,Leeds,4.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1351,281,1351,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
604,Alfie,Cresswell,Cresswell,MID,Leeds,4.5,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2586,617,2586,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
350,Alisson,Becker,A.Becker,GKP,Liverpool,5.5,a,,,3.8,2.0,2.0,2,90,0,0,0,0.0,0.0,17.8,0.0,0.0,1.8,7,0,19632,17289,19632,17289,90.0,0.0,0.0,0.0,0.0,7.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
351,Giorgi,Mamardashvili,Mamardashvili,GKP,Liverpool,5.0,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,575,1797,575,1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
352,Freddie,Woodman,Woodman,GKP,Liverpool,4.0,a,,,1.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2715,4745,2715,4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
353,Armin,Pecsi,Pecsi,GKP,Liverpool,4.0,u,Has joined TSV Hartberg on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,409,0,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
354,Vitezslav,Jaros,Jaros,GKP,Liverpool,4.0,i,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,127,153,127,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
355,Harvey,Davies,Davies,GKP,Liverpool,4.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,536,608,536,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
356,Virgil,van Dijk,Virgil,DEF,Liverpool,6.5,a,,,19.6,2.0,2.0,2,90,0,0,0,0.25,0.01,25.6,1.6,24.0,5.1,8,0,61334,64470,61334,64470,90.0,0.0,0.0,0.0,0.0,8.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
357,Jeremie,Frimpong,Frimpong,DEF,Liverpool,5.5,a,,,3.4,0.0,0.0,0,90,0,0,0,0.01,0.09,13.6,37.8,10.0,6.1,3,0,19355,27806,19355,27806,90.0,0.0,0.0,0.0,0.0,3.0,0.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
358,Milos,Kerkez,Kerkez,DEF,Liverpool,5.5,a,,,3.6,0.0,0.0,0,90,0,0,0,0.02,0.02,18.0,13.8,12.0,4.4,3,0,12403,28133,12403,28133,90.0,0.0,0.0,0.0,0.0,3.0,0.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
359,Joe,Gomez,Gomez,DEF,Liverpool,5.0,i,Muscular injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65,373,65,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
360,Conor,Bradley,Bradley,DEF,Liverpool,5.0,i,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70,201,70,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
361,Wellity,Lucky,Lucky,DEF,Liverpool,4.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,541,978,541,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
362,Jeremy,Jacquet,Jacquet,DEF,Liverpool,5.0,a,,100.0,2.4,1.0,1.0,1,69,0,0,0,0.0,0.02,12.4,11.9,0.0,2.4,9,0,18701,14944,18701,14944,69.0,0.0,0.0,0.0,0.0,9.0,1.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
363,Giovanni,Leoni,Leoni,DEF,Liverpool,4.0,i,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,161,461,161,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
364,Kostas,Tsimikas,Tsimikas,DEF,Liverpool,5.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,301,831,301,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
365,Calvin,Ramsay,Ramsay,DEF,Liverpool,4.0,u,Has joined St Mirren on loan for the rest of the season,0.0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,638,2771,638,2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
366,Florian,Wirtz,Wirtz,MID,Liverpool,7.5,a,,,11.6,2.0,2.0,2,62,0,0,0,0.26,0.04,9.8,17.9,29.0,5.7,16,0,21059,95992,21059,95992,62.0,0.0,0.0,0.0,0.0,16.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
367,Cody,Gakpo,Gakpo,MID,Liverpool,7.0,a,,,5.9,12.0,12.0,12,90,1,0,0,0.3,0.15,44.0,34.0,37.0,11.5,33,3,159246,21124,159246,21124,90.0,1.0,0.0,0.0,3.0,33.0,12.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
368,Dominik,Szoboszlai,Szoboszlai,MID,Liverpool,7.0,a,,,43.1,8.0,8.0,8,90,1,0,0,0.85,0.27,50.4,47.1,21.0,11.9,29,1,193443,53931,193443,53931,90.0,1.0,0.0,0.0,1.0,29.0,8.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
369,Rio,Ngumoha,Ngumoha,MID,Liverpool,6.0,a,,,1.1,2.0,2.0,2,62,0,0,0,0.04,0.02,2.4,6.0,5.0,1.3,9,0,4619,12147,4619,12147,62.0,0.0,0.0,0.0,0.0,9.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
370,Federico,Chiesa,Chiesa,MID,Liverpool,5.5,i,Back injury - Unknown return date,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,580,2640,580,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
371,Ryan,Gravenberch,Gravenberch,MID,Liverpool,6.0,a,,,2.0,5.0,5.0,5,77,0,1,0,0.06,0.05,24.4,16.0,4.0,4.4,26,0,11903,12547,11903,12547,77.0,0.0,1.0,0.0,0.0,26.0,5.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
372,Alexis,Mac Allister,Mac Allister,MID,Liverpool,5.5,a,,,1.6,1.0,1.0,1,27,0,0,0,0.0,0.01,5.8,1.4,0.0,0.7,9,0,5480,17922,5480,17922,27.0,0.0,0.0,0.0,0.0,9.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
373,Curtis,Jones,C.Jones,MID,Liverpool,5.5,d,Hip injury - 75% chance of playing,75.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29,991,29,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,MINOR_RISK,0.75,7.5,0.08333333333333333,VERY_HIGH,0
374,Endo,Wataru,Endo,MID,Liverpool,5.0,a,,100.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,442,865,442,865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
375,Trey,Nyoni,Nyoni,MID,Liverpool,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123,583,123,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
376,Stefan,Bajčetić Maquieira,Bajcetic,MID,Liverpool,5.0,i,Hamstring injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,27,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
377,Victor,Munoz,Munoz,MID,Liverpool,6.5,a,,,0.6,4.0,4.0,4,27,0,1,0,0.1,0.04,4.0,8.9,14.0,2.7,15,0,5333,4772,5333,4772,27.0,0.0,1.0,0.0,0.0,15.0,4.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
378,James,McConnell,McConnell,MID,Liverpool,4.5,a,,,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,827,2485,827,2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
379,Alexander,Isak,Isak,FWD,Liverpool,9.0,a,,,16.5,2.0,2.0,2,90,0,0,0,1.09,0.01,11.4,14.6,66.0,9.2,6,0,55712,80464,55712,80464,90.0,0.0,0.0,0.0,0.0,6.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
380,Hugo,Ekitiké,Ekitiké,FWD,Liverpool,7.5,i,Achilles injury - Unknown return date,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,656,3443,656,3443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
381,Lewis,Koumas,Koumas,MID,Liverpool,5.0,a,,,0.0,1.0,1.0,1,12,0,0,0,0.03,0.0,1.2,0.5,7.0,0.9,4,0,129,172,129,172,12.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
382,Jayden,Danns,Danns,FWD,Liverpool,4.5,i,Unspecified injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,263,475,263,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
383,Harvey,Elliott,Elliott,MID,Liverpool,5.5,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,324,1039,324,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
579,Ronald,Araujo,Araujo,DEF,Liverpool,5.5,a,,,2.7,1.0,1.0,1,20,0,0,0,0.0,0.03,13.2,1.2,0.0,1.4,3,0,21912,28537,21912,28537,20.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
238,Jack,Grealish,Grealish,MID,Man City,6.5,a,,100.0,0.2,1.0,1.0,1,8,0,0,0,0.0,0.0,1.0,0.6,0.0,0.2,2,0,1054,1870,1054,1870,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
384,Gianluigi,Donnarumma,Donnarumma,GKP,Man City,5.5,a,,,8.3,3.0,3.0,3,90,0,0,0,0.0,0.0,26.8,0.0,0.0,2.7,12,0,27500,37679,27500,37679,90.0,0.0,0.0,0.0,0.0,12.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
386,Marcus,Bettinelli,Bettinelli,GKP,Man City,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110,197,110,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
387,Nico,O'Reilly,O'Reilly,DEF,Man City,6.5,a,,,21.0,2.0,2.0,2,62,0,0,0,0.07,0.41,8.8,30.4,11.0,5.0,5,0,57267,87158,57267,87158,62.0,0.0,0.0,0.0,0.0,5.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
