name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Antonín Kinsky,GK,Spurs,0.5,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17,0,0,0,0,31,0,16794,0,1,3,0.0,0,-739,95,834,42,True,0,31,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Antonín Kinsky,GK,Spurs,0.0,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,0,0,0,0,32,0,16037,0,2,4,0.0,0,-772,105,877,42,False,0,32,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Antonín Kinsky,GK,Spurs,-0.5,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2025-04-21T19:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,0,0,0,0,33,0,15396,0,2,1,0.0,0,-704,230,934,41,True,0,33,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Antonín Kinsky,GK,Spurs,0.0,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2025-04-27T15:30:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12,0,0,0,0,34,0,15258,0,1,5,0.0,0,-505,198,703,41,False,0,34,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Antonín Kinsky,GK,Spurs,0.0,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,0,0,0,0,35,0,14737,0,1,1,0.0,0,-274,159,433,41,False,0,35,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Antonín Kinsky,GK,Spurs,0.8,0,0,20,0,0.0,716,0.0,0.0,0.0,3.39,359,2,0,6.5,65.2,2025-05-11T13:15:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0,0,0,0,36,8,14405,1,2,0,0.0,3,-351,166,517,41,True,0,36,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Antonín Kinsky,GK,Spurs,1.2,0,0,14,0,0.0,716,0.0,0.0,0.0,1.39,362,2,0,4.0,40.4,2025-05-16T18:30:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,0,0,0,0,37,5,14731,1,0,2,0.0,2,213,510,297,41,False,0,37,716,3.0,3.0,0.6,90.0,1.0,0.0,0.0,4.0,13.040000000000001,0.0,0.0,1.3,0.6,4.1
Antonín Kinsky,GK,Spurs,1.2,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5,0,0,0,0,38,0,15715,0,4,1,0.0,0,713,1154,441,41,True,0,38,716,5.0,5.0,1.0,180.0,2.0,0.0,0.0,6.8,21.119999999999997,0.0,0.0,2.1,1.0,4.1
Min-Hyeok Yang,MID,Spurs,1.2,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2025-01-15T20:00:00Z,0,,,,,,,,False,1,0,0,0,0,21,0,138,0,1,2,0.0,0,104,130,26,45,False,0,21,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8,0,0,0,0,22,0,186,0,2,3,0.0,0,35,74,39,45,False,0,22,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,0,0,0,0,23,0,316,0,2,1,0.0,0,69,120,51,45,True,0,23,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4,0,0,0,0,24,0,423,0,2,0,0.0,0,55,125,70,45,False,0,24,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14,0,0,0,0,25,0,333,0,0,1,0.0,0,-86,19,105,45,True,0,25,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,0,0,0,0,26,0,296,0,4,1,0.0,0,-35,0,35,45,False,0,26,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,0,0,0,0,27,0,266,0,1,0,0.0,0,-31,0,31,45,True,0,27,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,0,0,0,0,28,0,244,0,2,2,0.0,0,-23,0,23,45,True,0,28,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2025-03-16T13:30:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9,0,0,0,0,29,0,232,0,0,2,0.0,0,-11,0,11,45,False,0,29,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6,0,0,0,0,30,0,228,0,0,1,0.0,0,-6,0,6,45,False,0,30,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17,0,0,0,0,31,0,225,0,1,3,0.0,0,-2,0,2,45,True,0,31,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,0,0,0,0,32,0,222,0,2,4,0.0,0,-3,0,3,45,False,0,32,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2025-04-21T19:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,0,0,0,0,33,0,219,0,2,1,0.0,0,-4,0,4,45,True,0,33,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2025-04-27T15:30:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12,0,0,0,0,34,0,215,0,1,5,0.0,0,-2,0,2,45,False,0,34,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,0,0,0,0,35,0,217,0,1,1,0.0,0,0,0,0,45,False,0,35,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0,0,0,0,36,0,212,0,2,0,0.0,0,-5,0,5,45,True,0,36,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2025-05-16T18:30:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,0,0,0,0,37,0,209,0,0,2,0.0,0,-2,0,2,45,False,0,37,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,0,0.0,717,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5,0,0,0,0,38,0,208,0,4,1,0.0,0,-2,0,2,45,True,0,38,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Welington Damascena Santos,DEF,Southampton,0.7,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,,,,,,,,False,14,0,0,0,0,21,0,105,0,1,3,0.0,0,37,55,18,40,False,0,21,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Welington Damascena Santos,DEF,Southampton,0.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,0,0,0,0,22,0,187,0,2,3,0.0,0,22,39,17,40,False,0,22,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Welington Damascena Santos,DEF,Southampton,-1.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15,0,0,0,0,23,0,385,0,3,1,0.0,0,78,113,35,40,True,0,23,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Welington Damascena Santos,DEF,Southampton,-0.3,0,0,12,0,39.2,718,0.13,0.13,0.0,1.84,236,1,0,7.0,28.6,2025-02-01T15:00:00Z,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,0,0,0,0,24,0,553,1,2,1,2.0,1,36,96,60,40,False,1,24,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Welington Damascena Santos,DEF,Southampton,-0.7,0,0,-2,0,0.7,718,0.01,0.01,0.0,0.76,248,2,0,1.9,16.6,2025-02-15T15:00:00Z,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,0,0,0,0,25,0,879,1,3,1,2.0,0,134,206,72,40,True,0,25,718,1.0,1.0,0.25,80.0,1.0,0.0,0.0,3.0,7.15,9.8,0.5,1.75,0.25,4.0
Welington Damascena Santos,DEF,Southampton,0.0,0,0,3,0,0.7,718,0.0,0.01,0.01,1.22,260,1,0,1.0,8.6,2025-02-22T15:00:00Z,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5,0,0,0,0,26,0,958,1,4,0,1.0,1,41,106,65,40,True,0,26,718,1.0,1.0,0.2,125.0,1.0,0.0,0.0,2.0,9.040000000000001,7.980000000000001,0.8,1.78,0.2,4.0
Welington Damascena Santos,DEF,Southampton,-0.3,0,0,3,0,0.0,718,0.0,0.0,0.0,0.1,268,0,0,0.0,0.0,2025-02-25T20:15:00Z,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6,0,0,0,0,27,0,1115,0,0,4,0.0,1,102,151,49,40,False,0,27,718,2.0,2.0,0.4,170.0,1.0,0.0,0.0,2.6,10.760000000000002,8.120000000000001,1.0,1.98,0.4,4.0
Welington Damascena Santos,DEF,Southampton,-1.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12,0,0,0,0,28,0,1252,0,1,3,0.0,0,51,147,96,40,False,0,28,718,2.0,3.0,0.6,171.0,1.0,0.0,0.0,3.2,10.760000000000002,8.120000000000001,1.0,1.98,0.6,4.0
Welington Damascena Santos,DEF,Southampton,0.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,0,0,0,0,29,0,1359,0,2,1,0.0,0,-18,64,82,40,True,0,29,718,2.0,3.0,0.6,171.0,1.0,0.0,0.0,3.2,10.760000000000002,8.120000000000001,1.0,1.98,0.6,4.0
Welington Damascena Santos,DEF,Southampton,-0.2,0,0,-1,0,0.6,718,0.0,0.0,0.0,0.12,300,1,0,0.3,2.2,2025-04-02T18:45:00Z,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0,0,0,0,30,0,1261,0,1,1,0.0,1,-78,38,116,40,True,0,30,718,1.0,2.0,0.4,91.0,0.0,0.0,0.0,0.8,5.040000000000001,0.27999999999999997,0.6,0.58,0.4,4.0
Welington Damascena Santos,DEF,Southampton,0.2,0,0,-1,0,0.7,718,0.0,0.0,0.0,0.95,309,1,0,0.0,0.0,2025-04-06T13:00:00Z,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,0,0,0,0,31,0,1283,0,1,3,0.0,1,2,40,38,40,False,0,31,718,1.0,3.0,0.6,55.0,0.0,0.0,0.0,1.0,2.16,0.25999999999999995,0.2,0.26,0.6,4.0
Welington Damascena Santos,DEF,Southampton,0.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,0,0,0,0,32,0,1341,0,3,0,0.0,0,16,58,42,40,True,0,32,718,2.0,3.0,0.6,36.0,0.0,0.0,0.0,0.2,0.44000000000000006,0.25999999999999995,0.0,0.06,0.6,4.0
Welington Damascena Santos,DEF,Southampton,0.3,0,0,5,0,0.8,718,0.0,0.03,0.03,0.0,330,0,0,0.7,2.0,2025-04-19T14:00:00Z,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,0,0,0,0,33,0,1433,0,1,1,4.0,1,9,76,67,40,False,0,33,718,2.0,2.0,0.4,35.0,0.0,0.0,0.0,-0.4,0.44000000000000006,0.25999999999999995,0.0,0.06,0.4,4.0
Welington Damascena Santos,DEF,Southampton,0.0,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2025-04-26T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9,0,0,0,0,34,0,1451,0,2,1,0.0,0,-6,38,44,40,True,0,34,718,2.0,3.0,0.6,40.0,0.0,0.0,0.0,0.6,0.8400000000000001,0.42000000000000004,0.8,0.2,0.6,4.0
Welington Damascena Santos,DEF,Southampton,0.2,0,0,0,0,0.0,718,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,0,0,0,0,35,0,1413,0,0,2,0.0,0,-17,33,50,40,False,0,35,718,1.0,3.0,0.6,40.0,0.0,0.0,0.0,0.6,0.8400000000000001,0.42000000000000004,0.8,0.2,0.6,4.0
Welington Damascena Santos,DEF,Southampton,0.8,0,0,22,1,10.9,718,0.01,0.01,0.0,1.71,358,0,0,4.0,27.0,2025-05-10T14:00:00Z,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,0,0,0,0,36,0,1416,1,0,0,2.0,6,-26,32,58,40,True,0,36,718,1.0,2.0,0.4,31.0,0.0,0.0,0.0,0.8,0.4,0.3,0.8,0.13999999999999999,0.4,4.0
Welington Damascena Santos,DEF,Southampton,1.3,0,0,10,0,3.3,718,0.01,0.01,0.0,2.73,367,2,0,2.6,22.2,2025-05-18T11:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8,0,0,0,0,37,0,1516,1,0,2,0.0,1,72,101,29,40,False,0,37,718,6.0,7.0,1.4,92.0,1.0,0.0,0.0,5.4,5.8,2.3400000000000003,1.2,0.9400000000000001,1.4,4.0
Welington Damascena Santos,DEF,Southampton,0.5,0,0,2,0,1.5,718,0.0,0.0,0.0,2.2,378,2,0,1.5,13.0,2025-05-25T15:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,38,0,1593,1,2,1,0.0,1,38,127,89,40,True,0,38,718,7.0,8.0,1.6,182.0,2.0,0.0,0.0,7.4,10.24,3.0,1.2,1.4600000000000002,1.6,4.0
Joachim Kayi-Sanda,DEF,Southampton,0.7,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,,,,,,,,False,14,0,0,0,0,21,0,13,0,1,3,0.0,0,6,7,1,40,False,0,21,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,0.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,0,0,0,0,22,0,99,0,2,3,0.0,0,32,38,6,40,False,0,22,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-1.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15,0,0,0,0,23,0,253,0,3,1,0.0,0,40,63,23,40,True,0,23,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10,0,0,0,0,24,0,397,0,2,1,0.0,0,31,63,32,40,False,0,24,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-1.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,0,0,0,0,25,0,517,0,3,1,0.0,0,-20,46,66,40,True,0,25,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5,0,0,0,0,26,0,578,0,4,0,0.0,0,-2,21,23,40,True,0,26,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-1.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2025-02-25T20:15:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6,0,0,0,0,27,0,669,0,0,4,0.0,0,40,75,35,40,False,0,27,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-1.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12,0,0,0,0,28,0,768,0,1,3,0.0,0,37,95,58,40,False,0,28,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,0,0,0,0,29,0,864,0,2,1,0.0,0,-2,71,73,40,True,0,29,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0,0,0,0,30,0,821,0,1,1,0.0,0,-56,29,85,40,True,0,30,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,0,0,0,0,31,0,834,0,1,3,0.0,0,-2,30,32,40,False,0,31,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,0.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,0,0,0,0,32,0,901,0,3,0,0.0,0,35,69,34,40,True,0,32,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,0,0,0,0,33,0,954,0,1,1,0.0,0,3,39,36,40,False,0,33,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,0.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2025-04-26T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9,0,0,0,0,34,0,987,0,2,1,0.0,0,-16,23,39,40,True,0,34,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,0.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,0,0,0,0,35,0,964,0,0,2,0.0,0,-4,17,21,40,False,0,35,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-1.0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,0,0,0,0,36,0,997,0,0,0,0.0,0,7,34,27,40,True,0,36,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-0.3,0,0,4,0,0.0,719,0.0,0.0,0.0,0.0,367,0,0,0.5,2.8,2025-05-18T11:00:00Z,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8,0,0,0,0,37,0,1030,0,0,2,2.0,1,17,35,18,40,False,0,37,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Joachim Kayi-Sanda,DEF,Southampton,-1.0,0,0,-1,0,0.3,719,0.0,0.0,0.0,0.22,378,1,0,0.1,0.4,2025-05-25T15:00:00Z,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,38,0,1086,0,2,1,0.0,1,6,62,56,40,True,0,38,719,1.0,1.0,0.2,8.0,0.0,0.0,0.0,0.8,0.5599999999999999,0.0,0.4,0.1,0.2,4.0
